announcedate,keydeveventtypeid,headline
2010-10-30,55,"BHP Group to Report First Half, 2011 Results on Feb 16, 2011"
2010-10-30,55,"BHP Group to Report Fiscal Year 2011 Results on Aug 24, 2011"
2010-10-30,55,"BHP Billiton plc to Report Fiscal Year 2011 Results on Aug 24, 2011"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,51,"BHP Billiton plc Presents at BRICS Metals & Mining Conference, Nov-03-2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,51,"BHP Group Presents at BRICS Metals & Mining Conference, Nov-03-2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-01,149,"Deutsche Bank Securities Inc., BRICS Metals & Mining Conference, Nov 03, 2010 through Nov 04, 2010"
2010-11-04,55,"BHP Billiton Ltd. to Report December,2010 Results on Jan 20, 2011"
2010-11-14,82,"BHP Billiton plc (LSE: BLT) cancelled the acquisition of Potash Corp. of Saskatchewan, Inc. (NYSE: POT)."
2010-11-14,82,"BHP Billiton plc (LSE: BLT) cancelled the acquisition of Potash Corp. of Saskatchewan, Inc. (NYSE: POT)."
2010-11-15,232,BHP Billiton plc announces an Equity Buyback
2010-11-16,77,BHP Billiton plc Amends Articles of Association
2010-11-16,77,BHP Billiton Ltd. Announces Amendments to the Constitution
2010-11-16,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 26, 2009."
2010-11-16,3,BHP Billiton Seeks Big Acquisitions
2010-11-16,231,"Tranche Update on BHP Billiton plc (LSE:BLT)'s Equity Buyback Plan announced on November 26, 2009."
2010-11-18,31,BHP Billiton Ltd. to Spend $570 Million to Expand Infra at Western Australia Iron Ore Mine
2010-12-01,95,BHP Billiton Limited(ASX:BHP) added to MSCI Acwi + Frontier Markets(acwi Fm) All Cap Index
2010-12-01,31,BHP Billiton Ltd. Seeks to Expand its Iron Ore Production Capacity in Pilbara
2010-12-03,31,BHP Billiton Ltd. Adds More Details on Olympic Dam Expansion in South Australia
2010-12-04,51,"BHP Billiton Ltd. Presents at Jefferies Global Energy Conference, Dec-02-2010"
2010-12-07,51,"BHP Billiton Ltd. Presents at 17th World Steel Conference, Mar-14-2011"
2010-12-07,51,"BHP Billiton Ltd. Presents at BMO Capital Markets' 2011 Global Metals & Mining Conference, Feb-28-2011 08:00 AM"
2010-12-07,51,"BHP Billiton Ltd. Presents at BMO Capital Markets' 2011 Global Metals & Mining Conference, Feb-28-2011 08:00 AM"
2010-12-07,51,"BHP Billiton Ltd. Presents at 17th World Steel Conference, Mar-14-2011"
2010-12-07,51,"BHP Billiton Ltd. Presents at BMO Capital Markets' 2011 Global Metals & Mining Conference, Feb-28-2011 08:00 AM"
2010-12-07,149,"CRU Group, 17th World Steel Conference, Mar 14, 2011 through Mar 16, 2011"
2010-12-07,51,"BHP Billiton Ltd. Presents at 17th World Steel Conference, Mar-14-2011"
2010-12-07,51,"BHP Billiton Ltd. Presents at 17th World Steel Conference, Mar-14-2011"
2010-12-07,51,"BHP Billiton Ltd. Presents at BMO Capital Markets' 2011 Global Metals & Mining Conference, Feb-28-2011 08:00 AM"
2010-12-09,44,"National Union of Metalworkers of South Africa Down Tools at BHP Billiton in Richards Bay, KwaZulu-Natal"
2010-12-14,16,"BHP Billiton Ltd. Appoints Baroness Shriti Vadera as Non-Executive Director Effective January 1, 2011"
2010-12-15,149,"BofA Merrill Lynch, BofA Merrill Lynch Global Metals & Mining Conference, May 10, 2011 through May 12, 2011"
2010-12-17,44,BHP Billiton Ltd. Settles Wage Dispute with Aluminium Smelter Workers
2010-12-24,51,"BHP Billiton Ltd. Presents at The Annual Subsea Tieback Forum & Exhibition, Feb-22-2011 through Feb-24-2011"
2010-12-24,149,"PennWell Corporation, the Annual Subsea Tieback Forum & Exhibition, Feb 22, 2011 through Feb 24, 2011"
2010-12-30,65,BHP Billiton Eyeing Anadarko Petroleum
2010-12-31,231,Update to BHP Billiton plc's Equity Buyback Plan
2011-01-13,62,"BHP Group, Annual General Meeting, Oct 20, 2011"
2011-01-13,62,"BHP Billiton plc, Annual General Meeting, Oct 20, 2011"
2011-01-19,28,"BHP Billiton Ltd. Reports Production Results for the Half Year Ended December 31, 2010"
2011-01-20,31,BHP Billiton plc Announces Approval of Revised Costs for Petroleum Projects
2011-01-22,65,Vale Denies Buyout Speculation For Mosaic
2011-02-03,31,BHP Billiton Ltd. Moves to Next Phase of Proposed Jansen Potash Project in the Canadian Province of Saskatchewan
2011-02-08,149,"CRU Group, CRU's 16th World Aluminium Conference, Jun 13, 2011 through Jun 15, 2011"
2011-02-08,51,"BHP Billiton Ltd. Presents at BofA Merrill Lynch Global Metals & Mining Conference, May-10-2011 08:35 AM"
2011-02-08,51,"BHP Billiton Ltd. Presents at BofA Merrill Lynch Global Metals & Mining Conference, May-10-2011 08:35 AM"
2011-02-08,51,"BHP Billiton Ltd. Presents at BofA Merrill Lynch Global Metals & Mining Conference, May-10-2011 08:35 AM"
2011-02-08,51,"BHP Billiton Ltd. Presents at BofA Merrill Lynch Global Metals & Mining Conference, May-10-2011 08:35 AM"
2011-02-14,55,"BHP Group to Report Q1, 2012 Results on Oct 19, 2011"
2011-02-14,29,BHP Billiton Ltd. Provides Earnings Guidance for the Half and Full Year 2011
2011-02-14,55,"BHP Billiton plc to Report Q1, 2012 Results on Oct 19, 2011"
2011-02-14,48,"BHP Billiton plc, H1 2011 Earnings Call, Feb 16, 2011"
2011-02-14,48,"BHP Group, H1 2011 Earnings Call, Feb 16, 2011"
2011-02-14,55,"BHP Group to Report Q4, 2011 Final Results on Jul 20, 2011"
2011-02-14,55,"BHP Billiton plc to Report Q3, 2011 Results on Apr 20, 2011"
2011-02-14,55,"BHP Billiton plc to Report Q4, 2011 Final Results on Jul 20, 2011"
2011-02-14,55,"BHP Group to Report Q3, 2011 Results on Apr 20, 2011"
2011-02-15,231,"Tranche Update on BHP Billiton plc (LSE:BLT)'s Equity Buyback Plan announced on November 26, 2009."
2011-02-15,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 26, 2009."
2011-02-16,48,"BHP Billiton Ltd., H1 2011 Earnings Call, Feb 16, 2011"
2011-02-16,231,"Tranche Update on BHP Billiton plc (LSE:BLT)'s Equity Buyback Plan announced on October 22, 2010."
2011-02-16,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on October 22, 2010."
2011-02-16,231,"Tranche Update on BHP Billiton plc (LSE:BLT)'s Equity Buyback Plan announced on October 22, 2010."
2011-02-16,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on October 22, 2010."
2011-02-18,65,SAIL Eyes BHP’s Coal Blocks
2011-02-20,3,BHP Billiton Seeks Acquisitions
2011-02-22,28,"BHP Billiton Ltd. Reports Earnings Results for the First Half Year Ended December 31, 2010"
2011-02-22,232,BHP Billiton Ltd. announces an Equity Buyback in the amount of AUD5000 mm
2011-02-24,65,Exxaro Studying South African Coal Assets Put Up For Sale By BHP Billiton
2011-03-03,31,BHP Billiton Ltd. Plans to Build an Export Center at Port of Vancouver
2011-03-08,51,"BHP Billiton Ltd. Presents at CRU's 16th World Aluminium Conference, Jun-14-2011 10:00 AM"
2011-03-14,41,Ivanhoe Mines Ltd. Discovers A New Zone of Shallow Copper-Molybdenum-Gold Mineralization 10 Kilometres North of the Ivanhoe Mines
2011-03-17,65,Suitors Reportedly Eye Raspadskaya
2011-03-23,16,BHP Billiton plc Announces Board Changes
2011-03-24,16,BHP Billiton Ltd. Announces Executive Changes
2011-03-24,31,BHP Billiton Announces Approval of $400 Million Investment to Expand Hunter Valley Energy Coal in New South Wales
2011-03-24,31,BHP Billiton to Invest USD 6.6 Billion in Western Australian Iron Ore Operations
2011-03-25,31,BHP Billiton to Invest $10 Billion in Australia
2011-03-25,149,"Deutsche Bank Securities Inc., 8th Annual Deutsche Bank BRICS Metals & Mining Conference 2011, Nov 02, 2011 through Nov 03, 2011"
2011-03-25,31,"BHP Billiton Approves Three Key Metallurgical Coal Projects Located in the Bowen Basin in Central Queensland, Australia"
2011-03-25,31,BHP Billiton Announces Approval of Capital Investment to Continue Production Growth in Western Australia Iron Ore Operations
2011-03-25,16,Lindsay Maxsted Joins as Director of BHP Billiton Plc and BHP Billiton Ltd
2011-03-28,41,Green Rock Energy Ltd. and BHP Billiton Ltd. Provide Update on Geothermal JV Project
2011-03-30,31,BHP Billiton Ltd. Approves $554 Million Expansion Project At Escondida Copper Mine
2011-03-30,31,"Bhp Billiton Ltd. Announces Expansion of its Olympic Dam Gold, Copper and Uranium Mine in South Australia"
2011-03-31,31,BHP Billiton Ltd. Approves USD 319 Million Investment At Chile's Escondida Copper Mine
2011-04-07,149,"Dahlman Rose & Company, LLC, Dahlman Rose's 2nd Annual Metals, Mining & Materials Conference, Nov 16, 2011 through Nov 17, 2011"
2011-04-11,65,Barnett Confirms BHP Move On Woodside
2011-04-11,65,BHP Billiton Reportedly In Talks Over Shell's Woodside Stake
2011-04-12,65,Woodside Denies Talk Of BHP Acquiring Stake In Woodside
2011-04-18,22,PT Adaro Energy Forms Joint Venture with BHP Billiton
2011-04-20,28,BHP Billiton Ltd. Reports Production Results for the Third Quarter and Nine Months Ended March 2011
2011-04-20,28,"BHP Billiton plc Announces Return on Equity and Return on Assets for the Nine Months Ended March 31, 2011"
2011-04-28,22,Global Alumina Announces Joint Venture Budget Approval
2011-05-01,149,"Independent Investment Research Pty Ltd, IIR's Aviation Logistics & the Resources Sector 2011, May 10, 2011 through May 11, 2011"
2011-05-01,149,"Independent Investment Research Pty Ltd, IIR's Aviation Logistics & the Resources Sector 2011, May 10, 2011 through May 11, 2011"
2011-05-01,149,"Independent Investment Research Pty Ltd, IIR's Aviation Logistics & the Resources Sector 2011, May 10, 2011 through May 11, 2011"
2011-05-01,51,"BHP Billiton Ltd. Presents at IIR's Aviation Logistics & the Resources Sector 2011, May-10-2011 12:00 PM"
2011-05-01,51,"BHP Billiton Ltd. Presents at IIR's Aviation Logistics & the Resources Sector 2011, May-10-2011 12:00 PM"
2011-05-01,51,"BHP Billiton Ltd. Presents at IIR's Aviation Logistics & the Resources Sector 2011, May-10-2011 12:00 PM"
2011-05-01,51,"BHP Billiton Ltd. Presents at IIR's Aviation Logistics & the Resources Sector 2011, May-10-2011 12:00 PM"
2011-05-01,149,"Independent Investment Research Pty Ltd, IIR's Aviation Logistics & the Resources Sector 2011, May 10, 2011 through May 11, 2011"
2011-05-02,31,BHP Billiton Ltd. Announces $3.5 Billion Expansion
2011-05-06,65,Woodside Petroleum Eyeing Partners Stake In Browse
2011-05-10,16,"BHP Billiton Names Tim Cutt to Head of its President of Diamonds and Specialty Products, Including Potash, Effective June 1, 2011"
2011-05-10,41,BHP Billiton Approves Misery Open Pit Project at Ekati Diamond Mine
2011-05-11,16,BHP Billiton Ltd. Appoints Tim Cutt as New President for its Diamonds and Specialty Products Division
2011-05-11,32,BHP Billiton Ltd. to Relocate Its Diamonds and Specialty Products Group to Saskatoon from Vancouver
2011-05-11,41,"Total SA, BHP Billiton Ltd. and Chaoyang Start-Up of Production from Phase 2 of the Greater Angostura Gas Field"
2011-05-12,41,BHP Billiton Ltd. Starts Drilling Gas at New Caribbean Project
2011-05-26,25,Bhp Billiton Ltd. Faces Class Action from US Landowners
2011-06-01,25,BHP Billiton plc Successful in High Court on Australian Taxation Office Assessments
2011-06-02,25,BHP Billiton Ltd. Wins £352 Million Tax Dispute
2011-06-14,149,"Ministry of Mines and Mineral Development, Zambia, Africa and Middle East Trade Ltd, Association of Zambian Mineral Exploration Companies, Chamber of Mines, Zambia, 1st Zambian International Mining & Energy Conference & Exhibition, Jun 15, 2011 through Jun 17, 2011"
2011-06-21,149,"Hart Energy Publishing, LP, Hart Energy's 2nd annual Developing Unconventional Gas Eagle Ford conference & exhibition, Oct 10, 2011 through Oct 12, 2011"
2011-06-23,31,BHP Billiton plc Announces Further Investment in the Jansen Potash Project
2011-06-23,3,BHP Billiton Eyes Acquisitions
2011-06-24,31,"BHP Billiton Ltd. Announces the Approval for $488 Million of Further Investment to Support Development of the Jansen Potash Project in Saskatchewan, Canada"
2011-06-30,234,BHP Billiton plc closed an Equity Buyback in the amount of $18794 mm
2011-06-30,149,"American Gas Association, CWC Group Limited, CWC Group Limited and American Gas Association's World Shale Gas 2011, Nov 07, 2011 through Nov 11, 2011"
2011-06-30,149,"American Gas Association, CWC Group Limited, CWC Group Limited and American Gas Association's World Shale Gas 2011, Nov 07, 2011 through Nov 11, 2011"
2011-07-04,149,"Aspermont, Beacon Events Ltd., Mines and Money London 2011, Dec 06, 2011 through Dec 07, 2011"
2011-07-04,149,"Aspermont, Beacon Events Ltd., Mines and Money London 2011, Dec 06, 2011 through Dec 07, 2011"
2011-07-04,149,"Aspermont, Beacon Events Ltd., Mines and Money London 2011, Dec 06, 2011 through Dec 07, 2011"
2011-07-04,149,"Aspermont, Beacon Events Ltd., Mines and Money London 2011, Dec 06, 2011 through Dec 07, 2011"
2011-07-07,149,"Jacob Fleming Group, Global Health & Safety Forum in Mining  Industry- Europe, Sep 26, 2011 through Sep 27, 2011"
2011-07-07,51,"BHP Billiton Presents at Global Health & Safety Forum in Mining Industry- Europe, Sep-26-2011"
2011-07-07,31,BHP Billiton to Invest $2.37 Billion Brazil's Minas Gerais State
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-14,80,BHP Billiton Ltd. (ASX: BHP) signed a definitive agreement to acquire Petrohawk Energy Corporation (NYSE: HK) for $11.8 billion.
2011-07-15,3,BHP Billiton Seeks Acquisitions
2011-07-16,3,BHP Billiton Seeks Acquisitions
2011-07-19,28,BHP Billiton Ltd. Announces Production Results for the Year Ended June 2011
2011-07-20,28,"BHP Billiton Ltd. Reports Production Results for the Fourth Quarter and Full Year Ended June 30, 2011"
2011-07-21,62,"BHP Billiton Ltd., Annual General Meeting, Nov 17, 2011"
2011-07-24,149,"IIR Pty Ltd, IIR Pty Ltd's Mining South Australia 2011, Dec 06, 2011 through Dec 07, 2011"
2011-07-24,149,"IIR Pty Ltd, IIR Pty Ltd's Mining South Australia 2011, Dec 06, 2011 through Dec 07, 2011"
2011-07-24,149,"IIR Pty Ltd, IIR Pty Ltd's Mining South Australia 2011, Dec 06, 2011 through Dec 07, 2011"
2011-07-24,149,"IIR Pty Ltd, IIR Pty Ltd's Mining South Australia 2011, Dec 06, 2011 through Dec 07, 2011"
2011-07-27,44,Unions Call for Longer Work Stoppages at BHP Billiton Ltd. Coal Mines in Queensland
2011-07-29,31,BHP Billiton Ltd. Announces $279 Million Expansion of its Manganese Operations in Northern Territory
2011-08-02,149,"Citigroup, Inc., Citi's Global Resources Conference 2012, Mar 07, 2012 through Mar 08, 2012"
2011-08-03,31,BHP Billiton Ltd. Announces Phase II Expansion of Gemco Operation in Australia
2011-08-09,80,BHP Billiton Ltd. (ASX: BHP) signed a heads of agreement to acquire HWE Newman Mining Pty Limited and HWE Newman Services Pty Limited and HWE Newman Assets Pty Limited from HWE Mining Pty Limited for approximately AUD 710 million.
2011-08-09,65,BHP Reportedly Eyes Lundin Mining
2011-08-09,80,BHP Billiton Ltd. (ASX: BHP) signed a heads of agreement to acquire HWE Newman Mining Pty Limited and HWE Newman Services Pty Limited and HWE Newman Assets Pty Limited from HWE Mining Pty Limited for approximately AUD 710 million.
2011-08-09,80,BHP Billiton Ltd. (ASX: BHP) signed a heads of agreement to acquire HWE Newman Mining Pty Limited and HWE Newman Services Pty Limited and HWE Newman Assets Pty Limited from HWE Mining Pty Limited for approximately AUD 710 million.
2011-08-09,80,BHP Billiton Ltd. (ASX: BHP) signed a heads of agreement to acquire HWE Newman Mining Pty Limited and HWE Newman Services Pty Limited and HWE Newman Assets Pty Limited from HWE Mining Pty Limited for approximately AUD 710 million.
2011-08-14,51,"BHP Billiton Petroleum Presents at CWC Group Limited and American Gas Association's World Shale Gas 2011, Nov-08-2011 08:30 AM"
2011-08-18,31,BHP Billiton Ltd. to Spend $415 Million on Coal Mine Expansion
2011-08-18,31,"Anglo American plc, BHP Billiton Ltd., and Xstrata plc Approves $1.31 Billion Cerrejón Coal Mine Expansion"
